timestamp,roll_accel_deg,gyro_y_angle_deg
2026-01-23T03:20:04.176250,-86.3557621084141,82.49490050366148
2026-01-23T03:20:04.522252,-86.18592516570965,83.71431146224495
2026-01-23T03:20:04.856328,-83.18395955546698,84.82299736351706
2026-01-23T03:20:05.131706,-85.63708498918993,86.78983175195754
2026-01-23T03:20:05.407145,-85.96759433021259,87.93270157184452
2026-01-23T03:20:05.682690,-84.75966423651693,90.45448663528077
2026-01-23T03:20:05.958401,-86.39103162523021,95.35575880363467
2026-01-23T03:20:06.234110,-87.85405869187451,103.81544793199282
2026-01-23T03:20:06.509674,-88.90649091214581,113.78229326874134
2026-01-23T03:20:06.785207,-88.72795004276843,121.77558609619155
2026-01-23T03:20:07.061165,-90.29970227652902,128.99839109377353
2026-01-23T03:20:07.336549,-87.45097627773916,134.13270929231658
2026-01-23T03:20:07.611979,-90.82107819920645,139.5321812851762
2026-01-23T03:20:07.888509,-89.09724041666459,142.21349372019176
2026-01-23T03:20:08.164309,-88.7601590021436,143.2177950446203
2026-01-23T03:20:08.440099,-88.5637625510004,143.8532325810229
2026-01-23T03:20:08.715918,-89.40685433842773,144.65278490752098
2026-01-23T03:20:08.991744,-89.76204489848345,145.58291914727306
2026-01-23T03:20:09.267877,-89.13575635861488,146.37466520798625
2026-01-23T03:20:09.544006,-89.9695217230936,141.16662659944268
2026-01-23T03:20:09.820842,-88.94315663534668,136.1191284377128
2026-01-23T03:20:10.161402,-85.1586843587824,122.88397690281272
2026-01-23T03:20:10.511843,-80.2956286033224,100.10299656278221
2026-01-23T03:20:10.854703,-76.59921595867941,79.24322655162541
2026-01-23T03:20:11.158285,-56.36317307772683,70.81304272287525
2026-01-23T03:20:11.434129,43.04610431508486,71.1973089564708
2026-01-23T03:20:11.709647,52.198669875544184,72.31269674230134
2026-01-23T03:20:11.985309,108.8531587644191,72.84241599700181
2026-01-23T03:20:12.263059,138.725628193349,73.4779029735364
2026-01-23T03:20:12.538660,115.22111519369139,75.65545976103749
2026-01-23T03:20:12.814477,-139.69328260266298,70.44172259338666
2026-01-23T03:20:13.090572,70.27697646865143,56.32593371410621
2026-01-23T03:20:13.366183,77.37135127297093,46.11819278943585
2026-01-23T03:20:13.642042,78.69006752597979,48.96534821455134
2026-01-23T03:20:13.918102,82.82126535369538,63.18449174432317
2026-01-23T03:20:14.196721,74.53770581753608,72.190037521068
2026-01-23T03:20:14.472693,-90.54326973863634,83.66931912314612
2026-01-23T03:20:14.748648,31.701429669505718,84.64626701606903
2026-01-23T03:20:15.024251,29.459661665832517,85.78314383339603
2026-01-23T03:20:15.300438,1.5481576989779677,80.56446162299835
2026-01-23T03:20:15.576268,70.2072048932778,67.24653745550313
2026-01-23T03:20:15.852163,76.95806859779539,61.44286380367703
2026-01-23T03:20:16.148310,76.2481871717255,61.88910259879776
2026-01-23T03:20:16.486849,76.98694338721165,65.91787431170815
2026-01-23T03:20:16.826259,78.59565514381686,69.0579103284108
2026-01-23T03:20:17.168154,77.51732414844271,71.49764482164755
2026-01-23T03:20:17.445138,75.6439998066482,74.15720338030951
2026-01-23T03:20:17.720737,75.54433480081958,75.12501733435784
2026-01-23T03:20:17.996363,73.33142657317589,77.7658976148814
2026-01-23T03:20:18.272114,73.30553886442858,79.80557916380349
2026-01-23T03:20:18.547766,77.67398630555263,80.82387005924829
2026-01-23T03:20:18.823329,68.96750329545796,81.81228563626064
2026-01-23T03:20:19.098956,74.07472797725622,83.72126380709233
2026-01-23T03:20:19.374729,73.64477003373355,88.448544156563
2026-01-23T03:20:19.650379,75.87996531106312,91.83597761875717
2026-01-23T03:20:19.925988,71.26014182778034,92.7655249433883
2026-01-23T03:20:20.201768,73.53254676838824,91.1969359149225
2026-01-23T03:20:20.478380,78.57272978987031,79.678337842779
2026-01-23T03:20:20.753932,75.82856145614704,75.04838631211896
2026-01-23T03:20:21.029441,79.63671155476239,77.205300112837
2026-01-23T03:20:21.304924,79.36115629465118,78.08388766352437
2026-01-23T03:20:21.580413,77.93299674107818,76.70492998659029
2026-01-23T03:20:21.855937,78.95488883458796,74.53609721778776
2026-01-23T03:20:22.132023,79.43406653423587,72.92588122800225
2026-01-23T03:20:22.471362,79.03063090708827,72.73630533381947
2026-01-23T03:20:22.822931,80.1875597538161,71.5397837884666
2026-01-23T03:20:23.185035,79.7715245486456,71.03012916923035
2026-01-23T03:20:23.493268,79.46625908125988,69.72063384455396
2026-01-23T03:20:23.768780,79.61010832356351,70.5527352874924
2026-01-23T03:20:24.044265,79.70219378426243,71.19598584904452
2026-01-23T03:20:24.319562,78.63961466422882,70.13262118198327
2026-01-23T03:20:24.595034,79.76736594386492,70.63251806539483
2026-01-23T03:20:24.870329,79.02719974590292,71.83890869782772
2026-01-23T03:20:25.145804,79.30267118184885,72.74624369165394
2026-01-23T03:20:25.421343,79.10991272951496,73.73402234952664
2026-01-23T03:20:25.696713,79.62919846067639,74.65484277781798
2026-01-23T03:20:25.972005,79.51951224287777,75.75569246546365
2026-01-23T03:20:26.247706,79.09009766952757,77.05359340252471
2026-01-23T03:20:26.524613,79.51931370153198,77.81508519110503
2026-01-23T03:20:26.800305,78.8938065937433,77.29114105313784
2026-01-23T03:20:27.075655,82.46457470013563,66.05127502552932
2026-01-23T03:20:27.351386,84.91644762934986,54.12729956151452
2026-01-23T03:20:27.626728,90.18267139422488,46.945400070399046
2026-01-23T03:20:27.902454,87.27225787279244,30.653048597741872
2026-01-23T03:20:28.178549,91.617974582104,31.553442859149072
2026-01-23T03:20:28.468705,93.33744279834279,32.46763415882015
2026-01-23T03:20:28.818846,92.13506903389761,33.433495398639934
2026-01-23T03:20:29.166566,92.79562490492076,34.6728210170113
2026-01-23T03:20:29.517507,92.73670737159021,34.55608871081495
2026-01-23T03:20:29.798231,93.18355211331075,35.77667105491855
2026-01-23T03:20:30.073575,93.38305791234474,36.7616405019362
2026-01-23T03:20:30.348885,93.1266129082718,37.706926003011176
2026-01-23T03:20:30.624356,92.8348797091575,38.677640975947725
2026-01-23T03:20:30.900158,92.90767339875768,39.649100519454805
2026-01-23T03:20:31.175601,92.63304337143813,40.65049522250774
2026-01-23T03:20:31.451187,92.68967557937106,41.667624882393284
2026-01-23T03:20:31.726688,92.8655839101314,42.84085682957084
2026-01-23T03:20:32.002676,92.88745626166052,43.89597981571569
2026-01-23T03:20:32.279293,92.85252442278797,44.80980086736963
2026-01-23T03:20:32.554796,92.97899936501537,45.79271352849901
2026-01-23T03:20:32.831579,92.74814461052837,46.78065120242536
2026-01-23T03:20:33.107121,92.98590174619203,47.77732693764847
2026-01-23T03:20:33.382464,92.92889100796731,48.72752982919337
2026-01-23T03:20:33.657957,92.65603826919856,49.65182419255143
2026-01-23T03:20:33.933259,92.85746850346314,50.63550084014423
2026-01-23T03:20:34.208825,93.44738685186519,51.63105585597805
2026-01-23T03:20:34.484577,93.2581966697488,52.69144230624079
2026-01-23T03:20:34.820467,94.22159502219974,53.39446006473736
2026-01-23T03:20:35.163270,94.9334454742351,70.4833739764581
2026-01-23T03:20:35.510084,89.81036519534213,109.75917410178226
2026-01-23T03:20:35.833425,83.39400289039426,132.03624444940942
2026-01-23T03:20:36.109070,127.52223985947501,145.5607876087015
2026-01-23T03:20:36.384628,106.2659192379828,152.35328679773374
2026-01-23T03:20:36.660401,-23.893590764024594,160.1907653057424
2026-01-23T03:20:36.936264,-104.92038572747782,155.02018833285547
2026-01-23T03:20:37.212442,47.47509402774525,154.39298234559828
2026-01-23T03:20:37.488417,18.7826600064233,155.4837549047079
