timestamp,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps
2026-01-23T02:20:08.826136,-0.7370672607421875,8.799900512695313,4.129612426757813,-3.7384033203125,-3.326416015625,-0.732421875
2026-01-23T02:20:09.103008,-0.7173083496093751,7.3143896484375,6.1557989501953125,-117.8131103515625,-8.2550048828125,-13.8397216796875
2026-01-23T02:20:09.378583,-0.214354248046875,2.1154010009765627,9.377698974609375,-135.8795166015625,-37.3382568359375,17.4560546875
2026-01-23T02:20:09.654488,0.37781433105468754,0.0461041259765625,9.710606689453126,-7.9803466796875,1.7852783203125,-2.5634765625
2026-01-23T02:20:09.930103,-0.384400634765625,0.3610491943359375,10.312355346679688,29.4189453125,53.5430908203125,-2.685546875
2026-01-23T02:20:10.205846,-4.44515625,2.4968078613281253,7.662864990234375,38.87939453125,87.82958984375,10.55908203125
2026-01-23T02:20:10.481376,-6.5096630859375,3.1374755859375,6.29650634765625,11.1541748046875,18.768310546875,-0.48828125
2026-01-23T02:20:10.756840,-6.2414208984375,3.22130126953125,7.421566772460938,1.678466796875,-9.918212890625,-3.021240234375
2026-01-23T02:20:11.033023,-3.5296600341796878,1.76033935546875,8.616681518554689,-24.3988037109375,-57.861328125,-0.030517578125
2026-01-23T02:20:11.308798,-1.6777111816406252,1.1346405029296875,9.310039672851563,0.8392333984375,-5.8441162109375,-4.8065185546875
2026-01-23T02:20:11.584444,-0.9148974609375,1.095721435546875,9.87945556640625,-7.7667236328125,-27.9388427734375,-3.0975341796875
2026-01-23T02:20:11.859916,1.984273681640625,-0.076640625,9.56331298828125,-40.985107421875,-63.934326171875,7.4615478515625
2026-01-23T02:20:12.135396,5.139113159179688,-1.5950830078125,8.411907348632813,-20.0347900390625,-33.5540771484375,-11.7645263671875
2026-01-23T02:20:12.410737,3.294349365234375,-0.7095245361328125,7.846682739257813,39.794921875,163.1317138671875,45.318603515625
2026-01-23T02:20:12.686885,-0.3622467041015625,0.0580792236328125,10.785371704101562,-9.2010498046875,-1.6326904296875,2.288818359375
2026-01-23T02:20:12.962620,-0.34368530273437503,-0.1191522216796875,9.472901000976563,4.150390625,0.30517578125,-0.0152587890625
2026-01-23T02:20:13.305291,0.7849676513671875,0.17124389648437502,10.420131225585939,20.416259765625,-33.6761474609375,4.0740966796875
2026-01-23T02:20:13.644184,2.3321502685546878,0.26584716796875,10.541079711914064,-17.120361328125,-6.6680908203125,7.781982421875
2026-01-23T02:20:13.988752,0.07903564453125,1.04183349609375,9.7573095703125,2.288818359375,-0.1678466796875,-18.0816650390625
2026-01-23T02:20:14.293660,0.223934326171875,0.031734008789062504,9.797426147460937,0.0457763671875,0.0457763671875,0.0
2026-01-23T02:20:14.569239,0.219144287109375,0.034727783203125,9.792037353515626,0.030517578125,0.1220703125,-0.0457763671875
2026-01-23T02:20:14.844709,0.2137554931640625,0.0389190673828125,9.802216186523438,0.0,0.0457763671875,0.0457763671875
2026-01-23T02:20:15.120394,0.21615051269531252,0.024548950195312502,9.790241088867187,0.06103515625,0.030517578125,-0.0152587890625
2026-01-23T02:20:15.395803,0.22034179687500002,0.032332763671875,9.78844482421875,0.0152587890625,0.030517578125,-0.06103515625
2026-01-23T02:20:15.671140,0.2089654541015625,0.0221539306640625,9.796827392578125,0.06103515625,0.030517578125,0.030517578125
2026-01-23T02:20:15.946459,0.2149530029296875,0.035326538085937505,9.786648559570313,0.0762939453125,0.0457763671875,-0.0152587890625
