# fs_hz,100.0
# duration_s,4500
# gyro_offset_counts_x,6
# gyro_offset_counts_y,-33
# gyro_offset_counts_z,6

t_s,accel_x,accel_y,accel_z,gyro_x_raw,gyro_y_raw,gyro_z_raw,gyro_x_corr,gyro_y_corr,gyro_z_corr
0.000010,-227,1348,16280,-8,-31,3,-14,2,-3
0.010071,-208,1346,16278,-8,-31,9,-14,2,3
0.020068,-202,1395,16276,-8,-30,7,-14,3,1
0.030066,-204,1398,16273,-12,-29,6,-18,4,0
0.040067,-198,1426,16258,-13,-31,2,-19,2,-4
0.050066,-184,1443,16264,-15,-31,-1,-21,2,-7
0.060065,-184,1412,16278,-13,-31,-10,-19,2,-16
0.070065,-193,1425,16281,-13,-32,-18,-19,1,-24
0.080080,-190,1412,16278,-11,-32,-30,-17,1,-36
0.090076,-216,1358,16286,-3,-33,-29,-9,0,-35
0.100088,-202,1357,16292,7,-34,-28,1,-1,-34
0.110067,-201,1346,16280,7,-34,-28,1,-1,-34
0.120064,-198,1334,16270,3,-35,-31,-3,-2,-37
0.130065,-207,1311,16267,-2,-34,-32,-8,-1,-38
0.140069,-210,1306,16255,-3,-33,-36,-9,0,-42
0.150130,-216,1296,16245,-9,-34,-38,-15,-1,-44
0.160079,-221,1232,16281,-9,-35,-34,-15,-2,-40
0.170063,-229,1227,16267,-10,-35,-31,-16,-2,-37
0.180063,-190,1148,16302,-26,-34,-24,-32,-1,-30
0.190062,-221,1072,16335,-10,-34,-37,-16,-1,-43
0.200064,-208,1107,16336,40,-34,-34,34,-1,-40
0.210066,-209,1120,16314,60,-33,-34,54,0,-40
0.220065,-216,1164,16310,78,-34,-37,72,-1,-43
0.230065,-213,1247,16287,107,-35,-45,101,-2,-51
0.240065,-212,1272,16291,119,-35,-45,113,-2,-51
0.250066,-211,1441,16266,135,-35,-35,129,-2,-41
0.260064,-208,1473,16261,132,-35,-19,126,-2,-25
0.270066,-206,1485,16275,131,-30,14,125,3,8
0.280065,-202,1533,16220,122,-30,18,116,3,12
0.290064,-202,1544,16231,103,-30,22,97,3,16
0.300066,-204,1534,16260,93,-31,32,87,2,26
0.310066,-215,1549,16272,95,-31,37,89,2,31
0.320065,-199,1625,16233,95,-30,36,89,3,30
0.330065,-187,1648,16220,82,-32,25,76,1,19
0.340064,-235,1638,16224,62,-31,16,56,2,10
0.350065,-256,1543,16248,41,-33,8,35,0,2
0.360065,-242,1545,16242,34,-35,7,28,-2,1
0.370063,-203,1474,16268,24,-34,13,18,-1,7
0.380065,-180,1449,16301,36,-34,24,30,-1,18
0.390064,-196,1442,16302,71,-31,39,65,2,33
0.400064,-198,1547,16248,71,-31,41,65,2,35
0.410065,-177,1578,16242,64,-32,36,58,1,30
0.420065,-188,1648,16241,49,-35,11,43,-2,5
0.430066,-231,1626,16241,35,-36,4,29,-3,-2
0.440065,-260,1536,16247,20,-36,0,14,-3,-6
0.450065,-245,1538,16243,12,-37,-3,6,-4,-9
0.460064,-237,1540,16247,-8,-37,-10,-14,-4,-16
0.470065,-191,1504,16294,-12,-37,-11,-18,-4,-17
0.480064,-162,1526,16300,-5,-35,-10,-11,-2,-16
0.490064,-180,1513,16287,9,-36,-5,3,-3,-11
0.500063,-177,1510,16287,18,-36,-6,12,-3,-12
0.510065,-255,1472,16266,16,-34,-3,10,-1,-9
0.520065,-252,1467,16286,15,-34,0,9,-1,-6
0.530065,-252,1502,16275,10,-34,2,4,-1,-4
0.540065,-217,1487,16282,4,-34,4,-2,-1,-2
0.550065,-184,1464,16296,11,-34,9,5,-1,3
0.560065,-129,1547,16255,26,-33,3,20,0,-3
0.570064,-160,1535,16260,15,-32,0,9,1,-6
0.580065,-215,1453,16283,15,-28,17,9,5,11
0.590088,-262,1430,16279,26,-27,26,20,6,20
0.600070,-278,1493,16252,28,-28,32,22,5,26
0.610069,-267,1575,16246,19,-30,27,13,3,21
0.620065,-251,1609,16252,14,-32,22,8,1,16
0.630065,-242,1634,16254,7,-32,15,1,1,9
0.640064,-230,1598,16271,5,-33,11,-1,0,5
0.650066,-218,1565,16293,19,-31,9,13,2,3
0.660063,-203,1541,16293,27,-30,10,21,3,4
0.670065,-211,1535,16309,34,-29,11,28,4,5
0.680063,-223,1548,16295,55,-25,18,49,8,12
0.690064,-201,1577,16275,64,-24,25,58,9,19
0.700063,-164,1607,16292,82,-24,41,76,9,35
0.710064,-168,1596,16273,94,-23,41,88,10,35
0.720063,-126,1578,16253,93,-22,44,87,11,38
0.730065,-116,1534,16269,87,-22,49,81,11,43
0.740063,-88,1507,16280,91,-23,56,85,10,50
0.750064,-10,1607,16282,102,-20,73,96,13,67
0.760063,21,1629,16330,97,-11,81,91,22,75
0.770065,167,1719,16517,88,28,73,82,61,67
0.780064,242,1812,16561,80,72,55,74,105,49
0.790064,277,1863,16547,43,177,13,37,210,7
0.800063,139,1776,16492,29,224,3,23,257,-3
0.810064,79,1712,16471,21,264,-1,15,297,-7
0.820063,34,1684,16464,18,329,-11,12,362,-17
0.830065,43,1733,16464,18,360,-21,12,393,-27
0.840063,53,1813,16450,17,422,-65,11,455,-71
0.850065,-37,1997,16439,11,454,-98,5,487,-104
0.860064,-122,2003,16465,7,489,-115,1,522,-121
0.870064,-201,2113,16460,15,564,-171,9,597,-177
0.880063,-239,2109,16466,8,603,-197,2,636,-203
0.890064,-315,2057,16383,9,679,-256,3,712,-262
0.900064,-393,2015,16302,2,703,-287,-4,736,-293
0.910064,-484,1997,16184,-13,710,-333,-19,743,-339
0.920063,-709,1930,16114,-22,701,-347,-28,734,-353
0.930064,-792,1896,16160,-23,689,-353,-29,722,-359
0.940063,-906,1773,16003,1,657,-355,-5,690,-361
0.950065,-1087,1673,15916,29,611,-343,23,644,-349
0.960063,-1199,1544,15805,92,486,-320,86,519,-326
0.970064,-1260,1553,15817,100,416,-320,94,449,-326
0.980062,-1316,1515,15888,81,309,-305,75,342,-311
0.990063,-1412,1372,16111,87,285,-303,81,318,-309
1.000063,-1460,1330,16206,106,268,-307,100,301,-313
1.010064,-1566,1452,16062,113,242,-310,107,275,-316
1.020063,-1560,1474,16052,83,225,-305,77,258,-311
1.030064,-1435,1505,16199,61,201,-290,55,234,-296
1.040064,-1398,1507,16256,63,201,-287,57,234,-293
1.050064,-1381,1554,16287,78,220,-278,72,253,-284
1.060064,-1272,1604,16360,75,240,-270,69,273,-276
1.070064,-1209,1645,16396,75,266,-252,69,299,-258
1.080063,-1103,1756,16443,80,324,-231,74,357,-237
1.090065,-1107,1791,16456,81,362,-232,75,395,-238
1.100064,-1121,1792,16467,94,440,-236,88,473,-242
1.110063,-1227,1847,16375,109,470,-242,103,503,-248
1.120065,-1338,1805,16366,118,497,-243,112,530,-249
1.130064,-1402,1808,16404,165,543,-232,159,576,-238
1.140064,-1385,1867,16431,192,573,-238,186,606,-244
1.150064,-1371,2067,16441,204,662,-278,198,695,-284
1.160064,-1276,2262,16393,181,715,-351,175,748,-357
1.170064,-1408,2346,16336,83,817,-468,77,850,-474
1.180064,-2040,1863,16329,84,860,-435,78,893,-441
1.190064,-2198,1750,16228,167,876,-384,161,909,-390
1.200064,-2335,2000,15951,230,868,-329,224,901,-335
1.210064,-2348,1998,15979,214,859,-324,208,892,-330
1.220064,-2444,1786,16056,236,843,-322,230,876,-328
1.230064,-2546,1620,16061,292,833,-317,286,866,-323
1.240063,-2503,1685,15954,336,798,-337,330,831,-343
1.250064,-2818,1563,15801,318,771,-312,312,804,-318
1.260063,-2842,1425,15781,292,737,-315,286,770,-321
1.270067,-2981,1368,15823,302,649,-330,296,682,-336
1.280064,-3055,1487,15819,319,606,-321,313,639,-327
1.290063,-3056,1848,15733,306,534,-287,300,567,-293
1.300064,-2982,2019,15711,274,501,-267,268,534,-273
1.310064,-2907,2146,15727,243,469,-244,237,502,-250
1.320064,-2934,2348,15736,173,420,-224,167,453,-230
1.330064,-3003,2329,15736,140,397,-212,134,430,-218
1.340064,-2964,2350,15582,65,312,-312,59,345,-318
1.350083,-3050,2432,15521,-40,260,-408,-46,293,-414
1.360062,-3112,2319,15578,-285,188,-585,-291,221,-591
1.370061,-3241,2095,15600,-404,170,-643,-410,203,-649
1.380064,-3207,1984,15652,-525,146,-714,-531,179,-720
1.390063,-3305,1499,16021,-618,136,-730,-624,169,-736
1.400065,-3263,1445,16090,-538,135,-703,-544,168,-709
1.410064,-3207,1484,16037,-367,133,-611,-373,166,-617
1.420064,-3088,1753,16010,-307,122,-578,-313,155,-584
1.430064,-3055,1979,16028,-267,127,-463,-273,160,-469
1.440063,-3007,1627,16103,-250,133,-326,-256,166,-332
1.450065,-3045,1747,16116,-208,149,-239,-214,182,-245
1.460062,-3056,1852,16051,-325,241,-175,-331,274,-181
1.470064,-3052,1853,16049,-414,283,-191,-420,316,-197
1.480064,-3082,2081,15930,-522,358,-187,-528,391,-193
1.490064,-3098,2145,15860,-559,375,-174,-565,408,-180
1.500062,-3108,1997,15882,-569,374,-229,-575,407,-235
1.510064,-3144,1293,15922,-509,358,-270,-515,391,-276
1.520064,-3388,984,15969,-417,338,-283,-423,371,-289
1.530064,-3888,469,16238,-135,309,-248,-141,342,-254
1.540063,-4009,517,16291,43,314,-208,37,347,-214
1.550064,-4125,754,16277,390,344,-114,384,377,-120
1.560064,-4051,1594,16025,486,357,-80,480,390,-86
1.570064,-4011,1731,16038,563,371,-59,557,404,-65
1.580064,-3970,1836,15858,659,408,-59,653,441,-65
1.590063,-3964,1932,15725,629,420,-73,623,453,-79
1.600064,-3908,2078,15746,479,434,-97,473,467,-103
1.610063,-3787,2167,15803,452,441,-105,446,474,-111
1.620062,-3570,2309,15747,368,449,-195,362,482,-201
1.630064,-3363,2507,15642,275,443,-284,269,476,-290
1.640063,-3363,2409,15642,192,436,-378,186,469,-384
1.650081,-3636,2075,15714,118,424,-510,112,457,-516
1.660063,-3789,2038,15732,111,425,-546,105,458,-552
1.670064,-3746,1964,15796,139,436,-615,133,469,-621
1.680063,-3613,1995,15814,175,463,-662,169,496,-668
1.690063,-3315,1841,15640,323,552,-744,317,585,-750
1.700063,-3895,1658,16105,497,552,-677,491,585,-683
1.710164,-3968,1118,16173,699,550,-625,693,583,-631
1.720192,-4478,1254,15866,1005,562,-553,999,595,-559
1.730126,-4453,1681,15653,1033,574,-541,1027,607,-547
1.740090,-4858,2070,15455,830,607,-532,824,640,-538
1.750088,-5071,2252,15338,677,622,-511,671,655,-517
1.760086,-5177,2251,15301,354,626,-372,348,659,-378
1.770088,-5074,2128,15289,213,617,-313,207,650,-319
1.780086,-5036,2186,15212,40,604,-278,34,637,-284
1.790087,-5135,2051,15187,-353,570,-286,-359,603,-292
1.800095,-5206,1961,15159,-529,545,-320,-535,578,-326
1.810117,-5236,1913,15158,-724,458,-393,-730,491,-399
1.820090,-5158,1739,15398,-724,415,-400,-730,448,-406
1.830074,-5050,1757,15483,-698,386,-404,-704,419,-410
1.840061,-5031,1611,15634,-604,369,-353,-610,402,-359
1.850062,-5091,1498,15648,-517,370,-314,-523,403,-320
1.860061,-5070,1289,15844,-298,382,-189,-304,415,-195
1.870061,-5074,1098,15953,-140,405,-95,-146,438,-101
1.880063,-4982,1061,16013,254,485,127,248,518,121
1.890063,-4812,1042,15965,456,552,242,450,585,236
1.900064,-4758,1265,15785,590,617,334,584,650,328
1.910063,-5196,1775,15073,454,654,245,448,687,239
1.920064,-5165,1634,15145,230,632,171,224,665,165
1.930063,-5236,1694,15234,-53,612,76,-59,645,70
1.940062,-5237,1821,15230,-179,610,48,-185,643,42
1.950063,-5244,1829,15285,-338,614,-13,-344,647,-19
1.960063,-5376,1859,15356,-366,619,-26,-372,652,-32
1.970064,-5410,1896,15401,-366,629,-32,-372,662,-38
1.980063,-5486,1937,15377,-336,657,-28,-342,690,-34
1.990064,-5567,1863,15362,-321,671,-20,-327,704,-26
2.000063,-5907,1561,15361,-269,698,33,-275,731,27
2.010064,-6150,1361,15395,-212,714,95,-218,747,89
2.020089,-6248,1192,15405,3,751,276,-3,784,270
2.030065,-5924,1871,15078,72,771,317,66,804,311
2.040063,-5914,2163,14873,53,770,293,47,803,287
2.050064,-6012,2214,14874,-109,720,159,-115,753,153
2.060063,-6152,2092,14951,-153,697,128,-159,730,122
2.070062,-6230,1986,15059,-77,677,178,-83,710,172
2.080063,-6227,2137,15069,-17,676,219,-23,709,213
2.090063,-6230,2316,14948,22,674,229,16,707,223
2.100063,-6347,2531,14763,17,642,146,11,675,140
2.110062,-6461,2425,14764,-10,618,89,-16,651,83
2.120063,-6547,2193,14834,6,571,17,0,604,11
2.130062,-6608,2123,14826,31,554,-1,25,587,-7
2.140063,-6674,2026,14803,63,524,-4,57,557,-10
2.150062,-6812,1653,14792,61,512,13,55,545,7
2.160064,-6951,1520,14790,52,502,39,46,535,33
2.170062,-7076,1221,14798,9,482,126,3,515,120
2.180062,-7126,1169,14766,-9,469,190,-15,502,184
2.190062,-7154,1098,14744,-16,426,345,-22,459,339
2.200063,-7153,1272,14705,-15,402,403,-21,435,397
2.210061,-7136,1434,14678,-78,364,443,-84,397,437
2.220062,-7029,1761,14715,-138,354,427,-144,387,421
2.230062,-6927,1941,14768,-183,348,386,-189,381,380
2.240063,-6560,2194,14802,-241,353,287,-247,386,281
2.250064,-6461,2324,14886,-222,361,235,-228,394,229
2.260062,-6286,2472,14964,-102,397,145,-108,430,139
2.270063,-6302,2505,14964,-38,421,83,-44,454,77
2.280062,-6315,2432,14959,57,481,-56,51,514,-62
2.290062,-6399,2235,14886,74,510,-139,68,543,-145
2.300063,-6537,2059,14862,71,540,-213,65,573,-219
2.310062,-6734,1679,14908,95,594,-263,89,627,-269
2.320063,-6775,1616,14907,117,623,-258,111,656,-264
2.330062,-6820,1583,14884,141,682,-249,135,715,-255
2.340063,-6985,1687,14689,126,704,-259,120,737,-265
2.350062,-7040,1727,14641,92,722,-276,86,755,-282
2.360064,-7067,1801,14647,40,759,-318,34,792,-324
2.370062,-7131,1778,14657,22,781,-339,16,814,-345
2.380063,-7297,1738,14577,22,825,-377,16,858,-383
2.390062,-7334,1728,14559,25,847,-393,19,880,-399
2.400063,-7399,1683,14530,37,898,-423,31,931,-429
2.410063,-7547,1492,14454,38,921,-438,32,954,-444
2.420062,-7641,1490,14378,23,942,-452,17,975,-458
2.430061,-7827,1419,14266,-81,966,-463,-87,999,-469
2.440062,-7931,1271,14298,-121,973,-441,-127,1006,-447
2.450064,-8105,1123,14290,-85,993,-298,-91,1026,-304
2.460063,-8083,1243,14290,-42,1008,-220,-48,1041,-226
2.470062,-8083,1408,14221,-5,1040,-146,-11,1073,-152
2.480063,-8241,1689,14013,-15,1050,-135,-21,1083,-141
2.490062,-8322,1789,13933,-34,1057,-145,-40,1090,-151
2.500062,-8519,1940,13855,-48,1058,-164,-54,1091,-170
2.510062,-8653,1980,13767,-29,1054,-169,-35,1087,-175
2.520062,-8758,2011,13662,2,1020,-220,-4,1053,-226
2.530062,-8978,1885,13547,12,996,-244,6,1029,-250
2.540062,-9067,1784,13496,20,971,-265,14,1004,-271
2.550062,-9258,1575,13358,-4,916,-302,-10,949,-308
2.560063,-9385,1428,13299,-35,879,-320,-41,912,-326
2.570061,-9474,1370,13304,-88,800,-338,-94,833,-344
2.580063,-9534,1431,13310,-98,764,-338,-104,797,-344
2.590062,-9564,1505,13311,-64,700,-300,-70,733,-306
2.600063,-9542,1630,13316,-27,674,-279,-33,707,-285
2.610061,-9572,1630,13320,5,650,-261,-1,683,-267
2.620063,-9593,1549,13317,63,616,-218,57,649,-224
2.630062,-9620,1488,13261,81,600,-201,75,633,-207
2.640109,-9754,1394,13098,65,554,-180,59,587,-186
2.650063,-9823,1350,13035,32,522,-179,26,555,-185
2.660062,-9912,1306,12976,-47,446,-188,-53,479,-194
2.670062,-9975,1282,12982,-80,406,-191,-86,439,-197
2.680063,-9951,1307,13013,-105,369,-191,-111,402,-197
2.690062,-9867,1331,13081,-120,309,-182,-126,342,-188
2.700063,-9857,1307,13090,-120,288,-173,-126,321,-179
2.710062,-9834,1261,13092,-120,253,-152,-126,286,-158
2.720063,-9817,1243,13110,-126,238,-143,-132,271,-149
2.730062,-9816,1225,13112,-137,215,-126,-143,248,-132
2.740063,-9851,1210,13080,-149,203,-120,-155,236,-126
2.750061,-9859,1192,13072,-160,190,-117,-166,223,-123
2.760063,-9848,1222,13095,-166,168,-111,-172,201,-117
2.770061,-9870,1229,13077,-165,158,-108,-171,191,-114
2.780063,-9876,1259,13072,-164,139,-102,-170,172,-108
2.790062,-9817,1291,13111,-162,133,-96,-168,166,-102
2.800063,-9789,1263,13139,-155,132,-89,-161,165,-95
2.810062,-9758,1187,13171,-144,136,-76,-150,169,-82
2.820062,-9732,1153,13202,-136,143,-69,-142,176,-75
2.830062,-9729,1131,13156,-127,159,-65,-133,192,-71
2.840063,-9711,1115,13157,-128,165,-65,-134,198,-71
2.850061,-9666,1120,13164,-102,182,-60,-108,215,-66
2.860061,-9759,1190,13170,-90,192,-56,-96,225,-62
2.870062,-9748,1132,13175,-84,205,-54,-90,238,-60
2.880062,-9765,1072,13151,-65,230,-50,-71,263,-56
2.890062,-9780,1038,13131,-67,243,-55,-73,276,-61
2.900063,-9785,1022,13109,-61,268,-57,-67,301,-63
2.910062,-9782,1033,13104,-56,282,-58,-62,315,-64
2.920063,-9779,1013,13130,-17,306,-62,-23,339,-68
2.930062,-9861,952,13072,4,317,-68,-2,350,-74
2.940062,-9905,922,13043,9,326,-75,3,359,-81
2.950062,-9949,861,12966,3,340,-90,-3,373,-96
2.960062,-10053,863,12974,-12,345,-98,-18,378,-104
2.970062,-10010,779,13085,-37,375,-93,-43,408,-99
2.980062,-10003,788,13076,-34,397,-86,-40,430,-92
2.990061,-10024,798,13025,-32,436,-77,-38,469,-83
3.000062,-10100,844,12807,-41,444,-83,-47,477,-89
3.010061,-10138,871,12743,-60,440,-100,-66,473,-106
3.020062,-10291,863,12726,-99,426,-135,-105,459,-141
3.030061,-10318,829,12756,-118,423,-149,-124,456,-155
3.040062,-10284,763,12742,-127,427,-159,-133,460,-165
3.050061,-10402,739,12712,-128,428,-162,-134,461,-168
3.060062,-10467,709,12722,-118,429,-163,-124,462,-169
3.070062,-10500,755,12715,-37,432,-146,-43,465,-152
3.080062,-10507,890,12648,4,431,-140,-2,464,-146
3.090061,-10401,998,12555,73,419,-120,67,452,-126
3.100063,-10408,1119,12529,120,413,-104,114,446,-110
3.110062,-10409,1173,12485,164,404,-84,158,437,-90
3.120063,-10468,1179,12437,179,397,-80,173,430,-86
3.130062,-10497,1193,12369,182,385,-89,176,418,-95
3.140063,-10594,1151,12372,155,368,-114,149,401,-120
3.150061,-10655,1106,12361,138,362,-123,132,395,-129
3.160063,-10839,1063,12379,123,351,-122,117,384,-128
3.170062,-10884,1018,12379,116,347,-120,110,380,-126
3.180062,-10986,989,12384,117,340,-103,111,373,-109
3.190063,-11098,874,12234,109,337,-94,103,370,-100
3.200063,-11184,849,12167,88,326,-85,82,359,-91
3.210062,-11263,767,12131,21,293,-68,15,326,-74
3.220062,-11282,734,12140,-8,272,-55,-14,305,-61
3.230085,-11216,724,12153,-56,232,-30,-62,265,-36
3.240063,-11185,724,12184,-70,217,-16,-76,250,-22
3.250063,-11142,748,12196,-66,192,14,-72,225,8
3.260062,-11088,828,12233,-49,183,32,-55,216,26
3.270062,-11073,858,12253,-26,176,53,-32,209,47
3.280062,-11118,950,12133,9,159,80,3,192,74
3.290062,-11122,980,12121,4,145,81,-2,178,75
3.300082,-11099,987,12148,14,125,87,8,158,81
3.310081,-11027,1001,12180,27,123,92,21,156,86
3.320087,-11032,1033,12164,44,123,91,38,156,85
3.330091,-11023,1115,12100,34,121,78,28,154,72
3.340089,-11003,1148,12093,14,119,62,8,152,56
3.350087,-10986,1107,12137,-21,117,27,-27,150,21
3.360089,-10970,1054,12178,-20,120,17,-26,153,11
3.370090,-11010,1067,12150,7,129,11,1,162,5
3.380086,-11023,1066,12139,14,132,11,8,165,5
3.390090,-11089,1052,12107,26,131,11,20,164,5
3.400092,-11145,1017,12064,36,127,13,30,160,7
3.410089,-11137,1076,12020,39,122,5,33,155,-1
3.420090,-11208,921,12070,35,107,-1,29,140,-7
3.430090,-11227,905,12045,46,98,4,40,131,-2
3.440091,-11214,921,12043,55,81,18,49,114,12
3.450086,-11194,944,12035,60,73,18,54,106,12
3.460086,-11210,968,12006,63,65,16,57,98,10
3.470087,-11240,1012,11975,54,44,6,48,77,0
3.480089,-11236,1028,11985,42,32,1,36,65,-5
3.490090,-11201,1039,12011,21,17,-3,15,50,-9
3.500089,-11180,1017,12022,13,12,-2,7,45,-8
3.510088,-11156,983,12041,3,9,-2,-3,42,-8
3.520090,-11143,958,12049,-3,8,-2,-9,41,-8
3.530091,-11128,960,12060,-12,10,-2,-18,43,-8
3.540090,-11113,1034,12066,-24,16,2,-30,49,-4
3.550090,-11106,1034,12080,-26,21,5,-32,54,-1
3.560090,-11083,1098,12060,-28,37,8,-34,70,2
3.570090,-11086,1115,12062,-38,46,7,-44,79,1
3.580090,-11086,1113,12059,-55,59,-3,-61,92,-9
3.590091,-11160,1097,12009,-64,60,-10,-70,93,-16
3.600090,-11196,1070,11996,-69,60,-17,-75,93,-23
3.610090,-11174,1060,12016,-65,60,-23,-71,93,-29
3.620116,-11158,1051,12049,-56,63,-22,-62,96,-28
3.630090,-11157,1043,12051,-33,74,-13,-39,107,-19
3.640089,-11167,993,12047,-22,80,-6,-28,113,-12
3.650090,-11183,989,12040,-7,86,0,-13,119,-6
3.660087,-11207,986,12013,24,94,12,18,127,6
3.670086,-11222,987,12003,36,97,19,30,130,13
3.680114,-11263,969,11951,45,96,24,39,129,18
3.690156,-11297,941,11922,41,91,23,35,124,17
3.700087,-11311,960,11901,27,75,14,21,108,8
3.710090,-11306,999,11884,17,67,7,11,100,1
3.720089,-11313,1021,11893,9,62,1,3,95,-5
3.730078,-11371,1034,11851,-2,47,-9,-8,80,-15
3.740079,-11397,1021,11831,-11,37,-13,-17,70,-19
3.750079,-11383,1052,11844,-27,15,-19,-33,48,-25
3.760079,-11346,1057,11878,-26,8,-18,-32,41,-24
3.770079,-11324,1061,11898,-8,2,-12,-14,35,-18
3.780079,-11309,1045,11925,0,1,-9,-6,34,-15
3.790080,-11313,1044,11912,7,2,-9,1,35,-15
3.800079,-11301,1047,11889,8,1,-11,2,34,-17
3.810079,-11301,1026,11885,5,0,-12,-1,33,-18
3.820078,-11273,1008,11905,-10,-1,-19,-16,32,-25
3.830089,-11256,1014,11923,-16,0,-21,-22,33,-27
3.840089,-11253,1008,11932,-16,9,-20,-22,42,-26
3.850090,-11273,954,11943,-6,14,-19,-12,47,-25
3.860087,-11309,945,11914,4,18,-18,-2,51,-24
3.870087,-11343,954,11885,15,15,-19,9,48,-25
3.880088,-11332,986,11899,16,14,-19,10,47,-25
3.890090,-11292,1011,11926,26,20,-15,20,53,-21
3.900087,-11253,1035,11958,33,29,-12,27,62,-18
3.910089,-11252,1025,11946,41,37,-11,35,70,-17
3.920089,-11274,1014,11930,44,51,-15,38,84,-21
3.930089,-11276,1030,11927,38,57,-19,32,90,-25
3.940090,-11239,1053,11945,30,72,-29,24,105,-35
3.950089,-11229,1040,11945,27,82,-32,21,115,-38
3.960088,-11241,1017,11931,26,105,-39,20,138,-45
3.970089,-11314,1009,11863,20,112,-43,14,145,-49
3.980089,-11331,1031,11844,10,116,-46,4,149,-52
3.990086,-11322,1023,11874,8,126,-42,2,159,-48
4.000091,-11331,1027,11887,19,135,-38,13,168,-44
4.010090,-11319,1022,11874,42,157,-38,36,190,-44
4.020089,-11350,942,11866,48,166,-37,42,199,-43
4.030090,-11387,912,11845,63,176,-33,57,209,-39
4.040090,-11423,938,11784,60,180,-34,54,213,-40
4.050089,-11456,959,11758,56,181,-36,50,214,-42
4.060086,-11523,1008,11686,41,178,-43,35,211,-49
4.070085,-11564,1007,11672,32,174,-47,26,207,-53
4.080089,-11593,992,11646,20,158,-53,14,191,-59
4.090089,-11605,1005,11631,10,148,-57,4,181,-63
4.100121,-11612,1012,11629,-11,129,-64,-17,162,-70
4.110149,-11642,964,11590,-19,121,-66,-25,154,-72
4.120125,-11634,992,11611,-25,115,-67,-31,148,-73
4.130084,-11637,994,11634,-18,105,-62,-24,138,-68
4.140087,-11628,1003,11633,-9,102,-57,-15,135,-63
4.150091,-11631,1021,11643,6,102,-41,0,135,-47
4.160125,-11604,1063,11630,14,102,-33,8,135,-39
4.170205,-11623,1065,11608,13,104,-27,7,137,-33
4.180099,-11633,1038,11610,11,104,-19,5,137,-25
4.190141,-11626,1032,11602,11,103,-16,5,136,-22
4.200078,-11652,994,11570,6,102,-12,0,135,-18
4.210077,-11663,982,11571,4,100,-11,-2,133,-17
4.220076,-11670,987,11586,18,98,-2,12,131,-8
4.230070,-11710,1000,11559,29,95,1,23,128,-5
4.240070,-11716,1007,11534,38,91,5,32,124,-1
4.250071,-11721,1006,11507,45,82,6,39,115,0
4.260066,-11719,1001,11505,42,77,4,36,110,-2
4.270069,-11696,1032,11522,28,69,1,22,102,-5
4.280071,-11699,1030,11525,21,66,0,15,99,-6
4.290068,-11696,1012,11544,18,66,-1,12,99,-7
4.300070,-11688,1016,11537,13,70,-3,7,103,-9
4.310068,-11688,1020,11535,14,71,-4,8,104,-10
4.320070,-11688,1073,11534,18,77,-6,12,110,-12
4.330152,-11694,1080,11535,21,81,-5,15,114,-11
4.340100,-11718,1097,11514,31,90,-3,25,123,-9
4.350090,-11736,1094,11495,34,92,-2,28,125,-8
4.360115,-11720,1091,11486,36,98,0,30,131,-6
4.370145,-11728,1076,11515,37,102,2,31,135,-4
4.380097,-11787,1052,11515,37,109,3,31,142,-3
4.390090,-11810,1049,11475,1,122,-13,-5,155,-19
4.400095,-11815,1020,11456,-2,125,-13,-8,158,-19
4.410089,-11800,1036,11444,5,126,-14,-1,159,-20
4.420094,-11709,1019,11460,17,128,-12,11,161,-18
4.430089,-11744,1007,11449,39,129,-7,33,162,-13
4.440086,-11788,973,11380,43,126,-12,37,159,-18
4.450084,-11837,981,11339,45,122,-11,39,155,-17
4.460084,-11893,1022,11306,8,112,-24,2,145,-30
4.470080,-11905,991,11347,2,108,-22,-4,141,-28
4.480086,-11898,1005,11349,16,101,-14,10,134,-20
4.490083,-11920,1029,11319,19,97,-12,13,130,-18
4.500086,-11923,1005,11295,15,93,-12,9,126,-18
4.510082,-11918,965,11273,0,81,-14,-6,114,-20
4.520086,-11920,958,11276,-4,75,-15,-10,108,-21
4.530083,-11945,950,11302,-13,64,-12,-19,97,-18
4.540089,-11949,950,11319,-9,60,-7,-15,93,-13
4.550088,-11966,957,11318,9,57,14,3,90,8
4.560092,-11923,1000,11286,19,55,22,13,88,16
4.570089,-11906,1044,11276,19,53,24,13,86,18
4.580089,-11906,1056,11276,6,51,18,0,84,12
4.590089,-11926,1027,11276,3,51,19,-3,84,13
4.600092,-11944,1028,11282,3,51,26,-3,84,20
4.610156,-11991,1045,11278,5,50,30,-1,83,24
4.620093,-12014,1019,11296,12,50,38,6,83,32
4.630089,-12001,1059,11257,27,45,48,21,78,42
4.640679,-11989,1113,11217,28,42,43,22,75,37
4.650088,-11998,1124,11218,10,27,30,4,60,24
4.660087,-11964,1107,11232,11,18,27,5,51,21
4.670086,-11919,1142,11240,13,10,19,7,43,13
4.680087,-11931,1122,11232,12,5,19,6,38,13
4.690088,-11993,1057,11230,9,2,18,3,35,12
4.700085,-11977,1075,11209,17,3,28,11,36,22
4.710089,-11971,1086,11207,17,8,31,11,41,25
4.720086,-11971,1143,11210,4,12,17,-2,45,11
4.730088,-11988,1124,11209,-2,12,8,-8,45,2
4.740085,-12010,1094,11202,-15,7,-7,-21,40,-13
4.750089,-12050,1053,11134,-31,1,-20,-37,34,-26
