# fs_hz,100.0
# duration_s,4500
# gyro_offset_counts_x,1093
# gyro_offset_counts_y,-320
# gyro_offset_counts_z,-19

t_s,accel_x,accel_y,accel_z,gyro_x_raw,gyro_y_raw,gyro_z_raw,gyro_x_corr,gyro_y_corr,gyro_z_corr
4.420070,2799,12718,10028,94,-69,-8,-999,251,11
4.430061,2821,12754,10006,95,-77,-6,-998,243,13
4.440061,2831,12783,9987,96,-85,-5,-997,235,14
4.450060,2853,12807,9927,92,-100,-8,-1001,220,11
4.460061,2861,12825,9894,90,-106,-8,-1003,214,11
4.470061,2898,12862,9834,80,-113,-10,-1013,207,9
4.480060,2927,12886,9812,72,-112,-11,-1021,208,8
4.490061,2947,12873,9814,56,-97,-16,-1037,223,3
4.500061,2975,12882,9804,49,-89,-20,-1044,231,-1
4.510061,3006,12888,9789,41,-80,-22,-1052,240,-3
4.520061,3069,12902,9770,24,-60,-23,-1069,260,-4
4.530059,3096,12892,9782,15,-48,-20,-1078,272,-1
4.540061,3105,12880,9800,1,-33,-14,-1092,287,5
4.550060,3096,12862,9820,-5,-33,-9,-1098,287,10
4.560061,3106,12862,9799,-12,-33,-2,-1105,287,17
4.570060,3123,12854,9784,-25,-25,12,-1118,295,31
4.580075,3111,12840,9812,-31,-17,17,-1124,303,36
4.590060,3085,12807,9881,-38,-11,23,-1131,309,42
4.600061,3051,12807,9894,-41,-15,23,-1134,305,42
4.610058,3034,12812,9892,-48,-36,28,-1141,284,47
4.620064,3034,12839,9860,-53,-44,32,-1146,276,51
4.630060,3009,12843,9860,-57,-48,35,-1150,272,54
4.640060,2975,12829,9850,-64,-48,39,-1157,272,58
4.650061,2966,12821,9855,-69,-46,39,-1162,274,58
4.660060,2954,12790,9879,-77,-43,32,-1170,277,51
4.670060,2940,12791,9894,-80,-44,27,-1173,276,46
4.680059,2945,12787,9892,-87,-48,16,-1180,272,35
4.690060,2944,12782,9889,-91,-44,12,-1184,276,31
4.700060,2933,12767,9900,-93,-36,8,-1186,284,27
4.710060,2929,12703,9956,-93,-15,1,-1186,305,20
4.720060,2935,12685,9974,-90,-4,-2,-1183,316,17
4.730060,2943,12653,10023,-80,16,-10,-1173,336,9
4.740070,2957,12659,10033,-74,21,-15,-1167,341,4
4.750059,2958,12672,10039,-63,22,-14,-1156,342,5
4.760060,2942,12681,10036,-56,18,-10,-1149,338,9
4.770060,2945,12697,10030,-52,11,-6,-1145,331,13
4.780060,2983,12662,10028,-45,0,-4,-1138,320,15
4.790060,2976,12653,10035,-40,0,-6,-1133,320,13
4.800073,2960,12655,10061,-34,-9,-12,-1127,311,7
4.810060,2942,12666,10077,-29,-21,-12,-1122,299,7
4.820062,2947,12674,10060,-26,-33,-11,-1119,287,8
4.830059,2947,12695,10044,-20,-50,-7,-1113,270,12
4.840060,2940,12711,10014,-18,-53,-6,-1111,267,13
4.850060,2947,12696,10011,-15,-48,-7,-1108,272,12
4.860060,2939,12696,10013,-12,-43,-10,-1105,277,9
4.870069,2938,12702,10015,-8,-43,-14,-1101,277,5
4.880078,2948,12699,10000,-6,-46,-14,-1099,274,5
4.890061,2973,12704,9987,-6,-47,-13,-1099,273,6
4.900060,2992,12682,9989,-4,-40,-7,-1097,280,12
4.910060,2978,12674,10011,-2,-37,-3,-1095,283,16
4.920059,2972,12654,10059,4,-37,4,-1089,283,23
4.930060,3001,12665,10055,8,-39,5,-1085,281,24
4.940060,3006,12669,10045,14,-40,4,-1079,280,23
4.950060,2988,12684,10022,16,-41,4,-1077,279,23
4.960060,2972,12688,10020,17,-41,3,-1076,279,22
4.970060,2969,12675,10024,20,-43,4,-1073,277,23
4.980059,2962,12671,10029,24,-44,3,-1069,276,22
4.990059,2959,12667,10022,27,-42,-4,-1066,278,15
5.000062,2950,12700,9989,28,-43,-8,-1065,277,11
5.010060,2941,12719,9972,27,-45,-10,-1066,275,9
5.020063,2945,12773,9917,22,-48,-8,-1071,272,11
5.030060,2961,12781,9915,19,-46,-6,-1074,274,13
5.040060,2946,12760,9936,14,-36,-5,-1079,284,14
5.050063,2931,12750,9949,11,-35,-5,-1082,285,14
5.060060,2912,12732,9968,8,-40,-5,-1085,280,14
5.070060,2914,12730,9974,8,-43,-6,-1085,277,13
5.080059,2913,12729,9979,8,-43,-8,-1085,277,11
5.090059,2911,12747,9958,7,-35,-13,-1086,285,6
5.100059,2913,12756,9948,5,-32,-12,-1088,288,7
5.110059,2911,12745,9954,2,-24,-7,-1091,296,12
5.120074,2906,12733,9972,1,-22,-3,-1092,298,16
5.130077,2915,12727,9991,4,-23,2,-1089,297,21
5.140063,2924,12703,10014,8,-25,4,-1085,295,23
5.150059,2924,12696,10015,12,-26,5,-1081,294,24
5.160059,2914,12697,10006,19,-30,6,-1074,290,25
5.170059,2923,12717,9987,22,-33,7,-1071,287,26
5.180060,2952,12727,9958,24,-29,2,-1069,291,21
5.190059,2956,12725,9955,25,-26,-1,-1068,294,18
5.200060,2948,12730,9967,27,-37,-1,-1066,283,18
5.210058,2938,12741,9965,27,-46,0,-1066,274,19
5.220063,2958,12743,9940,27,-55,2,-1066,265,21
5.230059,2956,12780,9881,24,-53,0,-1069,267,19
5.240060,2964,12794,9858,20,-47,0,-1073,273,19
5.250059,2965,12802,9855,10,-35,1,-1083,285,20
5.260059,2979,12791,9875,5,-30,0,-1088,290,19
5.270059,2991,12795,9889,1,-30,0,-1092,290,19
5.280059,3037,12801,9883,-10,-35,-1,-1103,285,18
5.290060,3053,12792,9870,-14,-37,-2,-1107,283,17
5.300060,3009,12797,9867,-25,-34,-3,-1118,286,16
5.310059,2994,12795,9870,-30,-30,-3,-1123,290,16
5.320059,2990,12802,9864,-39,-15,1,-1132,305,20
5.330059,2984,12806,9896,-40,-8,2,-1133,312,21
5.340058,3002,12794,9911,-42,-7,4,-1135,313,23
5.350115,3027,12793,9904,-49,-12,7,-1142,308,26
5.360083,3034,12792,9901,-54,-12,7,-1147,308,26
5.370058,3015,12752,9935,-60,-10,4,-1153,310,23
5.380057,3003,12726,9976,-62,-10,2,-1155,310,21
5.390060,2980,12711,10009,-62,-19,1,-1155,301,20
5.400058,2967,12696,10004,-60,-23,1,-1153,297,20
5.410060,2963,12700,10005,-58,-24,1,-1151,296,20
5.420063,2955,12697,10023,-54,-23,-1,-1147,297,18
5.430058,2959,12689,10039,-52,-27,-2,-1145,293,17
5.440060,2958,12677,10026,-48,-34,-5,-1141,286,14
5.450060,2953,12667,10036,-44,-37,-7,-1137,283,12
5.460060,2934,12668,10046,-35,-48,-7,-1128,272,12
5.470060,2888,12665,10049,-30,-54,-6,-1123,266,13
5.480059,2889,12673,10039,-26,-56,-6,-1119,264,13
5.490059,2892,12669,10028,-20,-52,-7,-1113,268,12
5.500059,2888,12677,10026,-17,-50,-6,-1110,270,13
5.510058,2871,12674,10031,-9,-44,-1,-1102,276,18
5.520060,2875,12654,10055,-4,-41,0,-1097,279,19
5.530059,2901,12635,10065,0,-37,-1,-1093,283,18
5.540059,2921,12637,10057,9,-29,-9,-1084,291,10
5.550059,2921,12652,10043,13,-27,-15,-1080,293,4
5.560059,2938,12707,10002,17,-23,-23,-1076,297,-4
5.570060,2943,12729,9994,17,-25,-24,-1076,295,-5
5.580059,2942,12751,9996,12,-30,-23,-1081,290,-4
5.590059,2963,12743,9980,9,-32,-20,-1084,288,-1
5.600059,2960,12729,9979,7,-34,-21,-1086,286,-2
5.610059,2966,12715,9992,5,-40,-24,-1088,280,-5
5.620061,2979,12717,9993,3,-45,-25,-1090,275,-6
5.630059,2981,12745,9992,3,-53,-23,-1090,267,-4
5.640059,2977,12754,9977,1,-52,-19,-1092,268,0
5.650059,2971,12765,9969,-2,-46,-11,-1095,274,8
5.660059,2967,12743,9963,-4,-40,-8,-1097,280,11
5.670060,2958,12734,9961,-5,-31,-5,-1098,289,14
5.680058,2956,12718,10007,-5,-15,-4,-1098,305,15
5.690058,2947,12721,10007,-5,-14,-1,-1098,306,18
5.700058,2942,12743,10000,-6,-18,5,-1099,302,24
5.710059,2935,12740,9992,-7,-22,11,-1100,298,30
5.720059,2926,12742,9975,-10,-30,17,-1103,290,36
5.730059,2943,12745,9971,-12,-32,17,-1105,288,36
5.740070,2949,12745,9961,-15,-33,14,-1108,287,33
5.750058,2960,12717,9978,-17,-29,3,-1110,291,22
5.760060,2955,12711,10014,-18,-30,0,-1111,290,19
5.770059,2940,12704,10037,-15,-43,2,-1108,277,21
5.780059,2921,12703,10050,-13,-51,5,-1106,269,24
5.790059,2950,12698,10031,-11,-55,7,-1104,265,26
5.800059,2978,12683,10005,-6,-55,5,-1099,265,24
5.810060,2970,12684,10014,-5,-52,2,-1098,268,21
5.820062,2963,12693,10013,-3,-50,-3,-1096,270,16
5.830062,2960,12689,10016,-3,-50,-4,-1096,270,15
5.840059,2951,12704,10010,-1,-52,-2,-1094,268,17
5.850059,2933,12739,9990,-2,-53,1,-1095,267,20
5.860059,2929,12750,9984,-4,-52,4,-1097,268,23
5.870058,2934,12751,10003,-4,-50,11,-1097,270,30
5.880059,2931,12731,10006,-5,-50,12,-1098,270,31
5.890059,2935,12740,9966,-6,-49,11,-1099,271,30
5.900059,2937,12736,9954,-8,-45,10,-1101,275,29
5.910058,2930,12743,9950,-12,-36,6,-1105,284,25
5.920058,2924,12754,9943,-14,-34,7,-1107,286,26
5.930058,2921,12741,9957,-15,-34,10,-1108,286,29
5.940059,2944,12731,9986,-17,-36,21,-1110,284,40
5.950059,2963,12729,9990,-19,-36,25,-1112,284,44
5.960058,2987,12702,9983,-20,-34,29,-1113,286,48
5.970059,2992,12708,9986,-20,-30,27,-1113,290,46
5.980058,2996,12702,9980,-22,-29,21,-1115,291,40
5.990059,2998,12697,9986,-22,-28,19,-1115,292,38
6.000058,3001,12695,9986,-23,-27,14,-1116,293,33
6.010058,3001,12663,10002,-20,-27,11,-1113,293,30
6.020059,2997,12662,10003,-18,-30,8,-1111,290,27
6.030057,3004,12673,10006,-15,-34,0,-1108,286,19
6.040058,3023,12676,10030,-13,-34,-4,-1106,286,15
6.050059,3026,12673,10030,-11,-35,-9,-1104,285,10
6.060058,3027,12668,10028,-7,-43,-14,-1100,277,5
6.070058,3006,12679,10018,-5,-46,-13,-1098,274,6
6.080058,2992,12688,10009,-1,-48,-7,-1094,272,12
6.090059,2982,12696,10004,0,-47,-5,-1093,273,14
6.100059,2966,12697,9991,0,-42,-5,-1093,278,14
6.110059,2964,12700,9981,0,-39,-8,-1093,281,11
6.120059,2965,12701,9968,0,-35,-11,-1093,285,8
6.130058,2990,12677,10006,0,-27,-14,-1093,293,5
6.140058,2973,12670,10017,0,-25,-15,-1093,295,4
6.150058,2942,12672,10033,4,-29,-8,-1089,291,11
6.160059,2938,12676,10024,6,-36,-4,-1087,284,15
6.170058,2931,12671,10006,9,-43,0,-1084,277,19
6.180058,2949,12697,9993,9,-41,0,-1084,279,19
6.190058,2950,12706,9992,11,-38,-2,-1082,282,17
6.200059,2931,12727,9991,9,-37,-3,-1084,283,16
6.210058,2924,12729,9983,8,-37,-3,-1085,283,16
6.220060,2928,12743,9966,6,-29,-2,-1087,291,17
6.230058,2935,12733,9974,3,-26,-2,-1090,294,17
6.240092,2948,12731,9973,0,-28,-6,-1093,292,13
6.250093,2957,12739,9982,-2,-31,-7,-1095,289,12
6.260080,2962,12732,9983,-3,-36,-8,-1096,284,11
6.270082,2971,12725,9969,-6,-40,-6,-1099,280,13
6.280104,2966,12728,9972,-7,-37,-4,-1100,283,15
6.290099,2962,12724,9986,-7,-32,2,-1100,288,21
6.300097,2957,12726,10003,-7,-32,7,-1100,288,26
6.310094,2971,12722,9992,-9,-33,11,-1102,287,30
6.320090,2978,12741,9966,-11,-34,16,-1104,286,35
6.330083,2975,12745,9952,-13,-31,16,-1106,289,35
6.340154,2966,12735,9951,-18,-25,12,-1111,295,31
6.350105,2952,12730,9963,-20,-22,11,-1113,298,30
6.360082,2931,12719,9967,-23,-19,9,-1116,301,28
6.370100,2934,12711,9978,-22,-19,7,-1115,301,26
6.380059,2940,12715,9988,-23,-18,4,-1116,302,23
6.390058,2959,12709,10017,-24,-22,3,-1117,298,22
6.400056,2951,12696,10014,-24,-25,1,-1117,295,20
6.410059,2940,12686,10015,-24,-32,-2,-1117,288,17
6.420059,2931,12693,10000,-23,-32,-6,-1116,288,13
6.430076,2935,12713,9987,-23,-23,-6,-1116,297,13
6.440109,2929,12721,9985,-24,-18,-4,-1117,302,15
6.450059,2935,12695,10008,-25,-14,-3,-1118,306,16
6.460059,2971,12670,10045,-22,-19,1,-1115,301,20
6.470059,2981,12657,10039,-19,-23,2,-1112,297,21
6.480058,2980,12648,10031,-14,-22,-2,-1107,298,17
6.490059,2973,12672,10007,-11,-19,-5,-1104,301,14
6.500058,2971,12676,10015,-9,-15,-8,-1102,305,11
6.510058,2948,12681,10050,-6,-17,-6,-1099,303,13
6.520058,2947,12691,10063,-6,-24,-1,-1099,296,18
6.530058,2950,12716,10043,-7,-49,8,-1100,271,27
6.540058,2958,12713,10015,-7,-57,11,-1100,263,30
6.550058,2966,12717,9997,-12,-59,7,-1105,261,26
6.560058,2959,12694,9999,-13,-55,4,-1106,265,23
6.570058,2946,12679,10013,-14,-50,0,-1107,270,19
6.580058,2962,12674,10038,-9,-42,-3,-1102,278,16
6.590058,2979,12680,10034,-8,-38,-1,-1101,282,18
6.600058,2985,12690,10016,-6,-35,5,-1099,285,24
6.610058,2979,12694,9992,-5,-32,9,-1098,288,28
6.620058,2969,12700,9990,-8,-29,11,-1101,291,30
6.630059,2964,12698,9989,-9,-30,11,-1102,290,30
6.640057,2968,12697,9992,-10,-29,11,-1103,291,30
6.650057,2954,12712,9997,-12,-26,12,-1105,294,31
6.660058,2954,12708,10000,-11,-25,13,-1104,295,32
6.670068,2963,12692,9994,-12,-22,12,-1105,298,31
6.680059,2957,12684,9988,-12,-16,7,-1105,304,26
6.690058,2958,12684,10006,-14,-4,-5,-1107,316,14
6.700057,2949,12673,10008,-17,-6,-14,-1110,314,5
6.710057,2957,12689,9996,-19,-9,-20,-1112,311,-1
6.720058,2957,12685,10010,-23,-10,-30,-1116,310,-11
6.730058,2969,12682,10032,-24,-10,-31,-1117,310,-12
6.740093,2961,12663,10050,-24,-9,-26,-1117,311,-7
6.750073,2953,12664,10061,-22,-7,-23,-1115,313,-4
6.760058,2954,12639,10078,-18,-5,-21,-1111,315,-2
6.770057,2934,12623,10134,-10,-3,-14,-1103,317,5
6.780057,2928,12615,10154,-4,-7,-8,-1097,313,11
6.790058,2942,12594,10128,10,-23,-2,-1083,297,17
6.800057,2958,12604,10106,17,-29,0,-1076,291,19
6.810059,2964,12627,10088,25,-37,2,-1068,283,21
6.820058,2934,12642,10066,28,-43,4,-1065,277,23
6.830057,2910,12664,10069,30,-49,5,-1063,271,24
6.840057,2905,12706,10024,29,-58,4,-1064,262,23
6.850058,2895,12724,9999,26,-61,1,-1067,259,20
6.860057,2904,12742,9964,18,-58,0,-1075,262,19
6.870058,2911,12748,9960,15,-56,1,-1078,264,20
6.880057,2912,12741,9962,8,-53,7,-1085,267,26
6.890058,2929,12720,9982,5,-52,9,-1088,268,28
6.900057,2931,12712,9991,5,-51,12,-1088,269,31
6.910058,2933,12694,10007,4,-55,16,-1089,265,35
6.920057,2939,12682,9995,5,-57,15,-1088,263,34
6.930057,2975,12701,9974,3,-53,13,-1090,267,32
6.940057,2986,12710,9957,1,-48,11,-1092,272,30
6.950057,2988,12718,9959,-4,-34,8,-1097,286,27
6.960057,2992,12712,9964,-8,-28,7,-1101,292,26
6.970057,3001,12714,9966,-11,-23,5,-1104,297,24
6.980057,3014,12690,10000,-15,-22,2,-1108,298,21
6.990058,3025,12695,10007,-17,-25,2,-1110,295,21
7.000057,3020,12693,10008,-21,-30,1,-1114,290,20
7.010057,3015,12700,9997,-21,-29,0,-1114,291,19
7.020057,3013,12694,9980,-21,-26,-1,-1114,294,18
7.030057,3001,12678,10010,-22,-18,-7,-1115,302,12
7.040056,2991,12668,10021,-21,-19,-8,-1114,301,11
7.050058,2976,12664,10050,-20,-36,-5,-1113,284,14
7.060064,2954,12674,10036,-20,-48,-3,-1113,272,16
7.070058,2936,12680,10013,-22,-62,-4,-1115,258,15
7.080057,2950,12677,10023,-22,-58,-5,-1115,262,14
7.090057,2933,12674,10023,-22,-52,-8,-1115,268,11
7.100057,2919,12661,10035,-18,-47,-8,-1111,273,11
7.110058,2931,12656,10033,-16,-46,-6,-1109,274,13
7.120056,2935,12679,10020,-13,-43,-2,-1106,277,17
7.130057,2934,12675,10022,-12,-44,-2,-1105,276,17
7.140057,2930,12681,10020,-13,-46,-3,-1106,274,16
7.150058,2930,12688,10031,-13,-47,-4,-1106,273,15
7.160057,2925,12686,10029,-13,-48,-2,-1106,272,17
7.170058,2921,12683,10042,-10,-46,-1,-1103,274,18
7.180057,2938,12679,10050,-8,-40,-3,-1101,280,16
7.190058,2943,12680,10067,-3,-30,-3,-1096,290,16
7.200056,2961,12693,10073,0,-30,-1,-1093,290,18
7.210058,2970,12699,10069,2,-33,1,-1091,287,20
7.220058,2987,12697,10066,2,-36,3,-1091,284,22
7.230056,2997,12682,10075,3,-40,3,-1090,280,22
7.240057,3009,12660,10077,4,-43,0,-1089,277,19
7.250057,2998,12658,10076,7,-43,-4,-1086,277,15
7.260056,2986,12668,10063,10,-49,-10,-1083,271,9
7.270057,2997,12699,10026,11,-51,-9,-1082,269,10
7.280056,2991,12690,10025,11,-52,-8,-1082,268,11
7.290057,2987,12707,10033,11,-55,-6,-1082,265,13
7.300056,2989,12717,10026,9,-58,-5,-1084,262,14
7.310057,2985,12696,10016,6,-55,-4,-1087,265,15
7.320056,2983,12688,10027,6,-52,-4,-1087,268,15
7.330081,2977,12696,10024,4,-49,-3,-1089,271,16
7.340070,2970,12725,9996,2,-47,-2,-1091,273,17
7.350059,2977,12722,9994,1,-44,0,-1092,276,19
7.360057,2934,12713,10011,0,-37,2,-1093,283,21
7.370058,2934,12712,10018,0,-36,3,-1093,284,22
7.380056,2939,12709,10028,0,-36,6,-1093,284,25
7.390057,2951,12714,10011,-1,-35,6,-1094,285,25
7.400056,2961,12719,9999,-1,-26,4,-1094,294,23
7.410057,2973,12719,9994,-2,-19,2,-1095,301,21
7.420057,2975,12727,9993,-5,-14,0,-1098,306,19
7.430057,2981,12709,10008,-6,-6,-7,-1099,314,12
7.440056,2989,12702,10029,-8,-7,-10,-1101,313,9
7.450057,2983,12685,10050,-10,-14,-11,-1103,306,8
7.460057,2983,12681,10066,-10,-21,-11,-1103,299,8
7.470057,2981,12671,10073,-8,-40,-6,-1101,280,13
7.480057,2982,12684,10057,-7,-48,-3,-1100,272,16
7.490058,2972,12678,10054,-5,-53,0,-1098,267,19
7.500057,2951,12680,10029,-4,-61,5,-1097,259,24
7.510057,2955,12682,10007,-4,-62,7,-1097,258,26
7.520057,2964,12681,9994,-4,-53,10,-1097,267,29
7.530058,2961,12687,9999,-4,-47,12,-1097,273,31
7.540057,2960,12683,9990,-4,-40,11,-1097,280,30
7.550058,2982,12702,9988,-9,-24,8,-1102,296,27
7.560057,2980,12708,9989,-11,-18,7,-1104,302,26
7.570057,2978,12712,10003,-17,-19,8,-1110,301,27
7.580057,2985,12701,10014,-19,-24,10,-1112,296,29
7.590057,2987,12679,10015,-20,-34,9,-1113,286,28
7.600057,2990,12674,10014,-22,-38,9,-1115,282,28
7.610057,2990,12668,10008,-24,-40,10,-1117,280,29
7.620056,2998,12677,10004,-27,-40,5,-1120,280,24
7.630057,3000,12672,10020,-28,-39,0,-1121,281,19
7.640057,3012,12664,10045,-26,-31,-9,-1119,289,10
7.650058,3020,12665,10057,-25,-28,-12,-1118,292,7
7.660058,3013,12673,10059,-22,-29,-14,-1115,291,5
7.670057,2991,12674,10057,-22,-31,-11,-1115,289,8
7.680057,2978,12671,10060,-20,-31,-8,-1113,289,11
7.690058,2955,12672,10068,-15,-27,-3,-1108,293,16
7.700058,2959,12671,10057,-13,-28,-1,-1106,292,18
7.710057,2967,12653,10057,-9,-28,0,-1102,292,19
7.720057,2977,12655,10057,-5,-30,-1,-1098,290,18
7.730057,2983,12651,10078,-1,-37,-1,-1094,283,18
7.740063,2985,12633,10084,2,-42,-2,-1091,278,17
7.750057,2969,12640,10077,6,-43,-4,-1087,277,15
7.760056,2951,12652,10046,10,-41,-7,-1083,279,12
7.770057,2928,12667,10029,12,-37,-9,-1081,283,10
7.780057,2916,12693,10017,13,-30,-10,-1080,290,9
7.790057,2945,12694,10017,12,-29,-9,-1081,291,10
7.800057,2961,12678,10020,13,-29,-8,-1080,291,11
7.810058,2980,12660,10039,16,-32,-10,-1077,288,9
7.820061,2989,12659,10044,19,-36,-12,-1074,284,7
7.830056,2984,12669,10027,21,-44,-16,-1072,276,3
7.840057,2960,12679,10024,23,-45,-16,-1070,275,3
7.850057,2944,12688,10024,23,-41,-19,-1070,279,0
7.860057,2945,12694,9998,23,-40,-21,-1070,280,-2
7.870057,2958,12657,10018,22,-39,-25,-1071,281,-6
7.880056,2996,12637,10062,29,-43,-37,-1064,277,-18
7.890057,2979,12646,10051,32,-47,-46,-1061,273,-27
7.900056,2955,12654,10058,39,-53,-53,-1054,267,-34
7.910057,2901,12767,9986,38,-59,-46,-1055,261,-27
7.920057,2763,12932,9948,4,-89,64,-1089,231,83
7.930057,2923,12832,9810,-15,-103,90,-1108,217,109
7.940057,3010,12808,9795,-24,-78,97,-1117,242,116
7.950057,2938,12769,9945,-25,-30,79,-1118,290,98
7.960057,2916,12764,9965,-27,-35,70,-1120,285,89
7.970057,2915,12785,9938,-20,-47,69,-1113,273,88
7.980057,2880,12716,9829,33,-60,59,-1060,260,78
7.990057,2902,12718,9715,133,-78,31,-960,242,50
8.000057,2903,12932,9460,401,-103,-21,-692,217,-2
8.010056,2942,13029,9444,544,-122,-31,-549,198,-12
8.020056,3053,12919,9404,806,-178,-55,-287,142,-36
8.030055,3119,12942,9476,924,-211,-63,-169,109,-44
8.040133,3149,12980,9505,1128,-302,-90,35,18,-71
8.050085,3162,13019,9327,1219,-327,-103,126,-7,-84
8.060085,3237,13106,9230,1341,-295,-124,248,25,-105
8.070081,3334,13179,9240,1380,-256,-132,287,64,-113
8.080084,3308,13059,9342,1385,-240,-141,292,80,-122
8.090084,3302,12783,9441,1375,-274,-220,282,46,-201
8.100084,3313,13096,9631,1359,-290,-196,266,30,-177
8.110084,3424,13499,9794,1014,-378,10,-79,-58,29
8.120084,3154,13376,10107,806,-484,115,-287,-164,134
8.130085,3160,13268,10064,618,-566,212,-475,-246,231
8.140113,3245,12935,9696,437,-604,237,-656,-284,256
8.150084,3189,13115,9474,403,-574,187,-690,-254,206
8.160084,2880,13298,9253,352,-485,136,-741,-165,155
8.170084,2835,13183,9190,342,-453,111,-751,-133,130
8.180084,2835,13031,9084,465,-402,-22,-628,-82,-3
8.190084,2907,13165,8640,568,-347,-111,-525,-27,-92
8.200084,2931,13302,8466,667,-265,-184,-426,55,-165
8.210084,2896,13439,8378,846,-102,-290,-247,218,-271
8.220081,2883,13426,8351,939,-45,-315,-154,275,-296
8.230081,2737,13469,8442,1117,12,-341,24,332,-322
8.240085,2775,13474,8465,1194,-3,-348,101,317,-329
8.250084,2802,13495,8438,1329,-30,-344,236,290,-325
8.260085,2859,13552,8354,1390,-49,-355,297,271,-336
8.270084,2923,13611,8319,1439,-58,-368,346,262,-349
8.280084,2899,13814,8304,1481,-62,-370,388,258,-351
8.290083,2795,13876,8248,1489,-86,-351,396,234,-332
8.300080,2830,14195,8127,1486,-179,-307,393,141,-288
8.310107,2947,14335,8016,1456,-219,-274,363,101,-255
8.320085,2993,14390,7936,1395,-245,-228,302,75,-209
8.330084,2951,14308,7870,1378,-264,-219,285,56,-200
8.340084,2915,14359,7796,1364,-292,-207,271,28,-188
8.350084,3004,14575,7649,1320,-353,-159,227,-33,-140
8.360083,3042,14642,7573,1295,-380,-133,202,-60,-114
8.370083,3077,14662,7511,1263,-431,-77,170,-111,-58
8.380083,3095,14522,7316,1257,-466,-64,164,-146,-45
8.390083,3096,14440,7198,1256,-497,-64,163,-177,-45
8.400096,3089,14315,6925,1275,-540,-105,182,-220,-86
8.410084,3054,14233,6772,1290,-557,-139,197,-237,-120
8.420083,3053,14207,6439,1327,-577,-224,234,-257,-205
8.430081,3035,14197,6317,1348,-584,-270,255,-264,-251
8.440084,3054,14213,6213,1416,-565,-377,323,-245,-358
8.450079,2990,14357,6090,1459,-547,-436,366,-227,-417
8.460078,2925,14508,6069,1498,-551,-485,405,-231,-466
8.470078,2963,14865,5904,1533,-586,-532,440,-266,-513
8.480078,2954,14984,5819,1536,-599,-539,443,-279,-520
8.490077,2910,15193,5623,1532,-616,-540,439,-296,-521
8.500078,2896,15228,5539,1541,-612,-541,448,-292,-522
8.510077,2848,15242,5456,1572,-590,-527,479,-270,-508
8.520077,2746,15201,5198,1581,-585,-517,488,-265,-498
8.530078,2781,15243,5015,1574,-567,-503,481,-247,-484
8.540078,2794,15543,4868,1509,-496,-469,416,-176,-450
8.550083,2801,15665,4829,1460,-463,-433,367,-143,-414
8.560083,2787,15681,4944,1355,-424,-334,262,-104,-315
8.570084,2752,15615,4983,1310,-428,-277,217,-108,-258
8.580084,2725,15584,4910,1252,-515,-200,159,-195,-181
8.590083,2806,15595,4498,1234,-554,-187,141,-234,-168
8.600081,2817,15657,4253,1215,-569,-181,122,-249,-162
8.610083,2808,15858,3839,1176,-561,-182,83,-241,-163
8.620081,2773,15930,3694,1149,-557,-180,56,-237,-161
8.630084,2668,15965,3630,1091,-571,-160,-2,-251,-141
8.640085,2546,16057,3478,1059,-590,-145,-34,-270,-126
8.650084,2554,16059,3388,1029,-608,-132,-64,-288,-113
8.660084,2620,16072,3193,978,-601,-127,-115,-281,-108
8.670084,2640,16045,3116,956,-576,-134,-137,-256,-115
8.680084,2626,16041,3088,929,-497,-155,-164,-177,-136
8.690085,2602,16071,3063,920,-461,-157,-173,-141,-138
8.700084,2589,16067,3020,901,-400,-144,-192,-80,-125
8.710084,2606,16044,2887,893,-366,-150,-200,-46,-131
8.720084,2609,16047,2849,886,-326,-159,-207,-6,-140
8.730084,2597,16054,2782,879,-253,-174,-214,67,-155
8.740094,2619,16060,2727,874,-226,-180,-219,94,-161
8.750080,2662,16109,2569,862,-166,-192,-231,154,-173
8.760084,2657,16130,2500,858,-132,-197,-235,188,-178
8.770083,2645,16143,2450,842,-74,-195,-251,246,-176
8.780084,2616,16144,2457,835,-58,-181,-258,262,-162
8.790084,2600,16139,2467,823,-58,-160,-270,262,-141
8.800084,2603,16100,2470,802,-96,-123,-291,224,-104
8.810086,2596,16100,2437,793,-123,-110,-300,197,-91
8.820082,2668,16066,2330,780,-180,-120,-313,140,-101
8.830081,2695,16061,2281,778,-192,-136,-315,128,-117
8.840080,2653,16062,2266,782,-201,-156,-311,119,-137
8.850085,2511,16103,2230,783,-221,-159,-310,99,-140
8.860084,2457,16121,2202,783,-247,-152,-310,73,-133
8.870083,2386,16148,2068,786,-295,-123,-307,25,-104
8.880084,2387,16156,1982,785,-310,-106,-308,10,-87
8.890081,2345,16156,1939,788,-335,-89,-305,-15,-70
8.900084,2378,16066,1889,794,-344,-95,-299,-24,-76
8.910084,2368,16060,1892,804,-353,-104,-289,-33,-85
8.920084,2257,16040,1853,828,-393,-107,-265,-73,-88
8.930083,2310,16047,1757,844,-411,-106,-249,-91,-87
8.940084,2439,16048,1495,884,-375,-121,-209,-55,-102
8.950084,2469,16059,1451,906,-338,-132,-187,-18,-113
8.960083,2470,16128,1399,936,-294,-121,-157,26,-102
8.970084,2384,16158,1246,945,-297,-124,-148,23,-105
8.980083,2353,16195,1145,952,-305,-135,-141,15,-116
8.990083,2370,16236,895,951,-316,-175,-142,4,-156
